File Name,Entity,Label
89.txt,french,NORP
89.txt,march 24 2010,DATE
89.txt,washington,GPE
89.txt,dc,GPE
89.txt,pierre vimont,PERSON
89.txt,nicolas,PERSON
89.txt,jean  david levitte,PERSON
89.txt,sarkozy,PERSON
89.txt,us,GPE
89.txt,barack obama,PERSON
89.txt,france,GPE
89.txt,afghanistan,PERSON
89.txt,pernod ricard description   keywords,PERSON
89.txt,national security agency,ORG
89.txt,united states,ORG
89.txt,space corporation,PERSON
89.txt,cooperation middle east,LOC
89.txt,iran,ORG
89.txt,pakistan yemen somalia,ORG
89.txt,the sahel russia china turkey,ORG
89.txt,the   agenda,ORG
89.txt,french us,PERSON
89.txt,next week,DATE
89.txt,washington   date,ORG
89.txt,french,PERSON
89.txt,week,DATE
89.txt,two,CARDINAL
89.txt,31,CARDINAL
89.txt,march,PERSON
89.txt,last   week,DATE
89.txt,pierre,GPE
89.txt,vimont,PERSON
89.txt,jeandavid,PERSON
89.txt,levitte,PERSON
89.txt,afghanistan    levitte,PERSON
89.txt,sources,PRODUCT
89.txt,european,NORP
89.txt,aeronautic,GPE
89.txt,defense,GPE
89.txt,space   corporation,ORG
89.txt,pernod,PERSON
89.txt,second,ORDINAL
89.txt,patrick   ricard,ORG
89.txt,ricard,ORG
89.txt,directors,NORP
89.txt,white,ORG
89.txt,house,ORG
89.txt,president,GPE
89.txt,adviser,GPE
89.txt,middle   east,LOC
89.txt,process,PERSON
89.txt,afghanistan,GPE
89.txt,pakistan,GPE
89.txt,yemen,GPE
89.txt,somalia,NORP
89.txt,sahel,PRODUCT
89.txt,turkey,PRODUCT
9.txt,united nations,ORG
9.txt,united nations interim   administration mission,ORG
9.txt,kosovo,GPE
9.txt,investigation task force       irregularities,ORG
9.txt,one month,DATE
9.txt,two,CARDINAL
9.txt,seven,CARDINAL
9.txt,pristina airport,FAC
9.txt,028104,CARDINAL
9.txt,i introduction,PERSON
9.txt,1,CARDINAL
9.txt,28,CARDINAL
9.txt,february 2003,DATE
9.txt,pristina international airport,FAC
9.txt,the chartered   accountants,ORG
9.txt,pristina   international airport,FAC
9.txt,2,CARDINAL
9.txt,one,CARDINAL
9.txt,3,CARDINAL
9.txt,the investigation task force,ORG
9.txt,itf,ORG
9.txt,pillar iv,ORG
9.txt,bac,ORG
9.txt,4,CARDINAL
9.txt,2001,DATE
9.txt,2003,DATE
9.txt,the   public enterprise,ORG
9.txt,the   kosovo force,ORG
9.txt,united nations sec,ORG
9.txt,council resolution   1244,ORG
9.txt,10 june 1999,DATE
9.txt,unmi regulation,ORG
9.txt,1999,DATE
9.txt,25 july,DATE
9.txt,ko,PERSON
9.txt,5,CARDINAL
9.txt,1 july 2002,DATE
9.txt,pillar ii,EVENT
9.txt,the kosovo trust agency,ORG
9.txt,the airport sector,FAC
9.txt,6,CARDINAL
9.txt,1 april 2004,DATE
9.txt,pristina international airport,ORG
9.txt,kfor,ORG
9.txt,7,CARDINAL
9.txt,contract,GPE
9.txt,24762,MONEY
9.txt,9,CARDINAL
9.txt,29,CARDINAL
9.txt,august 2002,DATE
9.txt,29 august 200 2,DATE
9.txt,pristina airport,ORG
9.txt,29 august,DATE
9.txt,4 september 2002,DATE
9.txt,the kta   divisional,ORG
9.txt,air   movements,ORG
9.txt,3 september 2002,DATE
9.txt,justi fication memorandum,ORG
9.txt,however,NORP
9.txt,15,DATE
9.txt,unmi,ORG
9.txt,pillar,ORG
91.txt,french,NORP
91.txt,us,GPE
91.txt,un oil  for  food,ORG
91.txt,iraq   wikileaks,ORG
91.txt,june 29 2015   interception of,DATE
91.txt,washington,GPE
91.txt,jean  david levitte,PERSON
91.txt,iraq survey group,ORG
91.txt,levitte,PERSON
91.txt,us,ORG
91.txt,the us congress,ORG
91.txt,description   keywords,PERSON
91.txt,national security agency,ORG
91.txt,united states usa france jean  david levitte   iraq,ORG
91.txt,off saddam hussein   restraint,PERSON
91.txt,can gbr,ORG
91.txt,nzl   title,ORG
91.txt,release list of   us firms who allegedly profited,ORG
91.txt,off   date2004   organization,ORG
91.txt,release   list,ORG
91.txt,usa   aus,ORG
91.txt,can,ORG
91.txt,nzl,NORP
91.txt,jean   david,PERSON
91.txt,today,DATE
91.txt,iraq,GPE
91.txt,survey   group,ORG
91.txt,un,ORG
91.txt,france,GPE
91.txt,iraqi,NORP
91.txt,congress,ORG
91.txt,071948z,DATE
