File Name,Entity,Label
69.txt,31,CARDINAL
69.txt,December 2006,DATE
69.txt,1 January 2004,DATE
69.txt,December 2004,DATE
69.txt,13,CARDINAL
69.txt,UNIC EF/Somalia Management,ORG
69.txt,UNICEF/Soma,ORG
69.txt,20,CARDINAL
69.txt,UNICEF Somalia,ORG
69.txt,11 February 2005,DATE
69.txt,ten,CARDINAL
69.txt,Attachment 5,DATE
69.txt,UNICEF,ORG
69.txt,3 15,DATE
69.txt,ID/OIOS,ORG
69.txt,UNICEF Management ag,ORG
69.txt,UNICEF Management,ORG
69.txt,16,DATE
69.txt,one,CARDINAL
69.txt,17,CARDINAL
69.txt,se al,PERSON
69.txt,U NON,ORG
69.txt,D. Interviews,PERSON
69.txt,19,CARDINAL
69.txt,un,ORG
69.txt,United Nations,ORG
69.txt,about one thousand,CARDINAL
69.txt,Files,PERSON
69.txt,4,CARDINAL
69.txt,correspo,NORP
69.txt,the Official Status Files,ORG
69.txt,22,CARDINAL
69.txt,January 2005,DATE
69.txt,two years,DATE
69.txt,23,CARDINAL
69.txt,Organization,ORG
69.txt,24,CARDINAL
69.txt,"the United Nations 
Administrative Tribunal",ORG
69.txt,UNAT,ORG
69.txt,562,CARDINAL
69.txt,2 July  1993,DATE
69.txt,25,CARDINAL
69.txt,26,CARDINAL
69.txt,possib le,PERSON
69.txt,5 27,DATE
69.txt,UNON,GPE
69.txt,29,CARDINAL
69.txt,two year,DATE
69.txt,Recommendation 1 :,LAW
69.txt,Recommendation 2,LAW
69.txt,UN-SACCO Management,ORG
69.txt,IV05/050/03,ORG
69.txt,UNO N Personnel,ORG
73.txt,ST,GPE
73.txt,18,CARDINAL
73.txt,September 1994,DATE
73.txt,27 April 2005,DATE
73.txt,STRICTLY CONFIDENTIAL    Investigation,ORG
73.txt,New York,GPE
73.txt,0575/03,CARDINAL
73.txt,1,CARDINAL
73.txt,October 2003,DATE
73.txt,the Investigations Division of Office of Internal Oversight Services,ORG
73.txt,May 2003,DATE
73.txt,the Information Technology Service,ORG
73.txt,the United Nat ions Office,ORG
73.txt,Nairobi,GPE
73.txt,294.70,MONEY
73.txt,the United Nations Politic al Office,ORG
73.txt,Ge,PERSON
73.txt,1.2,CARDINAL
73.txt,United Nations,ORG
73.txt,Regulations and Rules,WORK_OF_ART
73.txt,the Financial Regulations and Rules,LAW
73.txt,5.12,CARDINAL
73.txt,Fairness,NORP
73.txt,the United Nations,ORG
73.txt,3,CARDINAL
73.txt,UNON,ORG
73.txt,UNDP,ORG
73.txt,"BACKGROUND INFORMATION 
 
4",ORG
73.txt,the Department of P olitical Affairs,ORG
73.txt,DPA,ORG
73.txt,Gigiri,GPE
73.txt,Kenya,GPE
73.txt,5,CARDINAL
73.txt,15 May 2003,DATE
73.txt,"Kshs 2 2,250",LAW
73.txt,Howeve,GPE
73.txt,27 August 200 3,DATE
73.txt,7 October 2003,DATE
73.txt,6,CARDINAL
73.txt,7,CARDINAL
73.txt,"11,560",MONEY
73.txt,8,CARDINAL
73.txt,9,CARDINAL
73.txt,"22,250",CARDINAL
73.txt,11,CARDINAL
73.txt,12,CARDINAL
73.txt,13,CARDINAL
73.txt,The Financial Regulations,LAW
73.txt,the United Nations ST/SGB/2003/7,ORG
73.txt,Regul,PERSON
73.txt,"RECOMMENDATIONS 
 
Based",ORG
73.txt,Gen,PERSON
8.txt,UNITED NATIONS,ORG
8.txt,Kosovo,GPE
8.txt,"Investigation Task Force 
 
 
 
Investigation",ORG
8.txt,two,CARDINAL
8.txt,Pristina Airport,FAC
8.txt,"I. INTRODUCTION 
 
",ORG
8.txt,1,CARDINAL
8.txt,28,CARDINAL
8.txt,February 2003,DATE
8.txt,Pristina International Airport,FAC
8.txt,"the Chartered 
Accountants",ORG
8.txt,"Pristina 
",FAC
8.txt,International Airport,FAC
8.txt,2,CARDINAL
8.txt,first,ORDINAL
8.txt,one,CARDINAL
8.txt,1999/24,CARDINAL
8.txt,12 December 1999,DATE
8.txt,22 March 1989,DATE
8.txt,UN,ORG
8.txt,1999/2,CARDINAL
8.txt,Kosovo Consolidated Budget Funds,ORG
8.txt,Article 4 1,LAW
8.txt,Article 4.1.1  – “All Suppliers and Contractors,LAW
8.txt,Tender,NORP
8.txt,Article 4.3.3 .,LAW
8.txt,Tender Documents,ORG
8.txt,Article 15 1,LAW
8.txt,Works,PERSON
8.txt,Article 15.4,LAW
8.txt,nam e,PERSON
8.txt,110.1,CARDINAL
8.txt,the Charter of the United Nations,LAW
8.txt,the Staff Regulations,WORK_OF_ART
8.txt,10.2,CARDINAL
8.txt,I. METHODOLOGY,ORG
8.txt,3,CARDINAL
8.txt,the Investigation Task Force,ORG
8.txt,Pillar,ORG
8.txt,II,CARDINAL
8.txt,"BACKGROUND INFORMATION 
 
4",ORG
8.txt,Yugoslavian,NORP
8.txt,2001,DATE
8.txt,2003,DATE
8.txt,"the 
Public Enterprise Airport Pristina",ORG
8.txt,Kosovo Force,ORG
8.txt,United Nations Sec,ORG
8.txt,Council,ORG
8.txt,1244,CARDINAL
8.txt,10 June 1999,DATE
8.txt,UNMIK Regulation No 1/,ORG
8.txt,1999,DATE
8.txt,25 July 1999,DATE
8.txt,UNMIK,ORG
8.txt,Ko,PERSON
8.txt,5,CARDINAL
8.txt,the end of June 2002,DATE
8.txt,the Civil Administration,ORG
8.txt,Official 1 and Official 2,LAW
8.txt,Pillar II,PRODUCT
8.txt,the Department of Transport,ORG
8.txt,"the Transport 
Sector of the UNMIK Directorate of Infrastructure A",ORG
8.txt,DOTI,ORG
8.txt,an  3,CARDINAL
8.txt,31 July 2000,DATE
8.txt,30 September 2001,DATE
8.txt,United Nations,ORG
8.txt,Airport Engineer 1,ORG
8.txt,Consultant,PRODUCT
8.txt,Consulting Firm,ORG
8.txt,6,CARDINAL
8.txt,1 July 2002,DATE
8.txt,Pillar II,EVENT
8.txt,the Kosovo Trust Agency,ORG
8.txt,Divisional,ORG
8.txt,the Airport Sector,FAC
8.txt,the Air Traffic Control Services,ORG
8.txt,7,CARDINAL
8.txt,1 April 2004,DATE
8.txt,Pristina International Airport,EVENT
8.txt,KFOR,ORG
8.txt,8,CARDINAL
8.txt,9,CARDINAL
8.txt,"180,816.00",MONEY
8.txt,irregularl,PERSON
8.txt,10,CARDINAL
8.txt,Procure,ORG
8.txt,"18 April 
2003",DATE
8.txt,Pristina Air,ORG
8.txt,18 April 2003,DATE
8.txt,6 June 2003,DATE
8.txt,11,CARDINAL
8.txt,ITF,ORG
8.txt,12,CARDINAL
8.txt,the Eval uation Committee,ORG
8.txt,at least two,CARDINAL
8.txt,4,CARDINAL
8.txt,13,CARDINAL
8.txt,the Pristina Airport,FAC
8.txt,14,CARDINAL
8.txt,First,ORDINAL
8.txt,15,CARDINAL
8.txt,Engineer,ORG
8.txt,"the Evaluation 
Committee",ORG
8.txt,the Evaluation Committee,ORG
8.txt,Vendor 1,PRODUCT
8.txt,Membe,PERSON
8.txt,16,CARDINAL
8.txt,Article 15,LAW
8.txt,2/1999,DATE
8.txt,Articles 15.1,PERSON
8.txt,15.4,CARDINAL
8.txt,Article 15.1,LAW
8.txt,"Second tender 
 
17",DATE
8.txt,30 June 2003,DATE
8.txt,second,ORDINAL
8.txt,the Evaluatio n Committee,ORG
8.txt,PEAP,ORG
8.txt,9 July 2003,DATE
8.txt,evaluati on committee,ORG
8.txt,19,CARDINAL
8.txt,Vendor 2,PERSON
8.txt,Airport,ORG
8.txt,20,CARDINAL
8.txt,21,CARDINAL
8.txt,Vendor 2’s,PERSON
8.txt,Vendor 1,PERSON
8.txt,22,DATE
8.txt,1966,DATE
8.txt,2002,DATE
8.txt,23,CARDINAL
8.txt,25,CARDINAL
8.txt,Vendor,ORG
8.txt,26,CARDINAL
8.txt,27,CARDINAL
8.txt,the D/SRSG Pillar IV,ORG
82.txt,"United Nations
 Nations",ORG
82.txt,ST/SGB/273,EVENT
82.txt,18,CARDINAL
82.txt,September 1994,DATE
82.txt,STRICTLY,ORG
82.txt,19 July,DATE
82.txt,2006OIOS,CARDINAL
82.txt,ma,PERSON
82.txt,1,CARDINAL
82.txt,26 January 2006,DATE
82.txt,2,CARDINAL
82.txt,Walter Cabrera,PERSON
82.txt,"Headquarters 
Procurement Section",ORG
82.txt,the Procurement Task Force,ORG
82.txt,United Nations,ORG
82.txt,"January 12, 2006",DATE
82.txt,"the Office of Internal Oversight 
Services",ORG
82.txt,the Task Force,ORG
82.txt,the Independent Inquiry Committee,ORG
82.txt,the Oil for Food Programme,ORG
82.txt,UN,ORG
82.txt,Alexander Yakovlev,PERSON
82.txt,OIOS,ORG
82.txt,Unde,ORG
82.txt,the United Nations,ORG
82.txt,The Task Force’s,ORG
82.txt,Organization,ORG
82.txt,more than 200,CARDINAL
82.txt,UN Missions,ORG
82.txt,the Task Force,PRODUCT
82.txt,The Task Force w ill,ORG
82.txt,Task Force,PRODUCT
82.txt,eight,CARDINAL
82.txt,January 2006,DATE
82.txt,Cabrera,PERSON
82.txt,2Force,CARDINAL
82.txt,LLC,ORG
82.txt,Secondly,ORDINAL
82.txt,"Telecommunications 
Consultants of India (TCIL",ORG
82.txt,The Task Force,ORG
82.txt,"United 
Nations",ORG
82.txt,Sta,PERSON
82.txt,The Ta sk Force,ORG
82.txt,"PROCUREMENT TASK FORCE  
REPORT",ORG
82.txt,3the procurement department,ORG
82.txt,Thunderbird,PRODUCT
82.txt,TCIL,ORG
82.txt,DPKO,ORG
82.txt,Thunderb,GPE
82.txt,DISCUSSION,PERSON
82.txt,"May, 2002",DATE
82.txt,Nishan Kohli,PERSON
82.txt,Managing Partner,ORG
82.txt,"July, 2002",DATE
82.txt,PD,GPE
82.txt,Thunderbird,GPE
82.txt,the Procurement Department,ORG
82.txt,Sanjaya,PERSON
82.txt,Field Procurement,ORG
82.txt,Headquarters Committee on Contracts (H CC,ORG
82.txt,"late 
",DATE
82.txt,"December, 2002",DATE
82.txt,4However,CARDINAL
82.txt,Bahel,PERSON
82.txt,HCC,ORG
82.txt,4,CARDINAL
82.txt,September 2002,DATE
82.txt,the minutes,TIME
82.txt,first,ORDINAL
82.txt,IECS,ORG
82.txt,"an additional two 
months",CARDINAL
82.txt,an additional four weeks,DATE
82.txt,Thunderbird,PERSON
82.txt,over eight weeks,DATE
82.txt,one,CARDINAL
82.txt,the Task Force’s,ORG
82.txt,5the Task Force,ORG
82.txt,Ba hel,PERSON
82.txt,New York,GPE
82.txt,annual,DATE
82.txt,Jane Redfern,PERSON
82.txt,Walter Cab,PERSON
82.txt,Mr. Ba hel,PERSON
82.txt,Kohli,PERSON
82.txt,LOI,ORG
82.txt,H CC minutes,ORG
82.txt,"the Task 
Force",ORG
82.txt,"The Task 
Force",ORG
82.txt,Cabrer,PERSON
82.txt,6against,CARDINAL
82.txt,Organizati,GPE
82.txt,Fu,PERSON
82.txt,months,DATE
82.txt,Cabrera,ORG
82.txt,Telecommunication Consultants,ORG
82.txt,7,CARDINAL
82.txt,five,CARDINAL
82.txt,Table 11,LAW
82.txt,"19, 2006",DATE
82.txt,123,CARDINAL
82.txt,12 5,DATE
82.txt,Compaq,ORG
82.txt,First,ORDINAL
82.txt,the Task For,PRODUCT
82.txt,el ectronic,ORG
82.txt,"February, 2002",DATE
82.txt,DPKO Communica,ORG
82.txt,"Technology Services 
Division",ORG
82.txt,r.,NORP
82.txt,February 25,DATE
82.txt,2002,DATE
82.txt,"April 15, 2002",DATE
82.txt,36,CARDINAL
82.txt,nine,CARDINAL
82.txt,IBM,ORG
82.txt,Dell,ORG
82.txt,the Information Technology Services Division,ORG
82.txt,8process,CARDINAL
82.txt,Toshiba,ORG
82.txt,Sony,ORG
82.txt,Fujitsu,ORG
82.txt,NEC,ORG
82.txt,CITS,ORG
82.txt,three,CARDINAL
82.txt,"April 24, 2002",DATE
82.txt,"May 15, 2002",DATE
82.txt,"La Cresta 
Communications",ORG
82.txt,Pentium III Toshiba,ORG
82.txt,Dell,PERSON
82.txt,Manchester Technologies,ORG
82.txt,Fu,NORP
82.txt,"May 30, 2002",DATE
82.txt,La Cresta,PERSON
82.txt,La Cresta’s,ORG
82.txt,Pentium III,LOC
82.txt,La Cresta’s,PERSON
82.txt,9considerable,CARDINAL
82.txt,three week,DATE
82.txt,LaCresta,ORG
82.txt,"the 
Procurement Department",ORG
82.txt,ITB,ORG
82.txt,10The,CARDINAL
82.txt,Sanjaya Bahel,PERSON
82.txt,early July,DATE
82.txt,Pentium,ORG
82.txt,Ten,CARDINAL
82.txt,two,CARDINAL
82.txt,Danoffice,ORG
82.txt,La Cresta,FAC
82.txt,"July 18, 2002",DATE
82.txt,Sanjaya Bahe l,PERSON
82.txt,"5,340,000",MONEY
82.txt,the basi s,ORG
82.txt,Committee,ORG
82.txt,second,ORDINAL
82.txt,LaCresta,PERSON
82.txt,11lowest,CARDINAL
82.txt,Ca,PERSON
89.txt,US,GPE
89.txt,WikiLeaks,PRODUCT
89.txt,"June 23, 2015",DATE
89.txt,Top Secret US National Security Agency,ORG
89.txt,French,NORP
89.txt,"March 24, 2010",DATE
89.txt,Washington,GPE
89.txt,D.C.,GPE
89.txt,Pierre Vimont,PERSON
89.txt,Nicolas Sarkozy,PERSON
89.txt,Jean-David Levitte,PERSON
89.txt,Sarkozy,PERSON
89.txt,Barack Obama,PERSON
89.txt,France,GPE
89.txt,Afghanistan,GPE
89.txt,European Aeronautic Defence,ORG
89.txt,EADS,ORG
89.txt,Pernod Ricard,PERSON
89.txt,National Security Agency,ORG
89.txt,NSA,ORG
89.txt,Top Secret,PERSON
89.txt,ORCON,GPE
89.txt,NOFORN,ORG
89.txt,SIGINT,ORG
89.txt,United States,GPE
89.txt,USA,GPE
89.txt,"Pernod
Ricard",PERSON
89.txt,Middle East Peace Process,LOC
89.txt,Iran,GPE
89.txt,Pakistan,GPE
89.txt,Yemen,GPE
89.txt,Somalia,GPE
89.txt,Sahel,PERSON
89.txt,Russia,GPE
89.txt,China,GPE
89.txt,Turkey,GPE
89.txt,U.S.,GPE
89.txt,Next Week,DATE
89.txt,Organization:National Security Agency,ORG
89.txt,two,CARDINAL
89.txt,31 March,DATE
89.txt,last week,DATE
89.txt,Pierre Vimont,PERSON
89.txt,Jean­David Levitte,PERSON
89.txt,Vimont,PERSON
89.txt,Levitte,PERSON
89.txt,European,NORP
89.txt,Space Corporation,ORG
89.txt,Pernod,PERSON
89.txt,second,ORDINAL
89.txt,Patrick Ricard,PERSON
89.txt,one,CARDINAL
89.txt,House,ORG
89.txt,Z­3,PERSON
89.txt,231635Z,DATE
9.txt,UNITED NATIONS,ORG
9.txt,Kosovo,GPE
9.txt,"Investigation Task Force 
 
 
Irregularities",ORG
9.txt,one month,DATE
9.txt,two,CARDINAL
9.txt,seven,CARDINAL
9.txt,Pristina Airport,FAC
9.txt,0281/04,CARDINAL
9.txt,"I. INTRODUCTION 
 
",ORG
9.txt,1,CARDINAL
9.txt,28,CARDINAL
9.txt,February 2003,DATE
9.txt,Pristina International Airport,FAC
9.txt,"the Chartered 
Accountants",ORG
9.txt,"Pristina 
",FAC
9.txt,International Airport,FAC
9.txt,2,CARDINAL
9.txt,one,CARDINAL
9.txt,II,CARDINAL
9.txt,3,CARDINAL
9.txt,the Investigation Task Force,ORG
9.txt,Pillar,ORG
9.txt,"BACKGROUND INFORMATION 
 
4",ORG
9.txt,Yugoslavian,NORP
9.txt,2001,DATE
9.txt,2003,DATE
9.txt,"the 
Public Enterprise Airport Pristina",ORG
9.txt,Kosovo Force,ORG
9.txt,United Nations Sec,ORG
9.txt,Council,ORG
9.txt,1244,CARDINAL
9.txt,10 June 1999,DATE
9.txt,UNMIK Regulation No 1/,ORG
9.txt,1999,DATE
9.txt,25 July 1999,DATE
9.txt,UNMIK,ORG
9.txt,Ko,PERSON
9.txt,5,CARDINAL
9.txt,1 July 2002,DATE
9.txt,Pillar II,EVENT
9.txt,the Kosovo Trust Agency,ORG
9.txt,the Airport Sector,FAC
9.txt,"2 
 
",DATE
9.txt,6,CARDINAL
9.txt,1 April 2004,DATE
9.txt,Pristina International Airport,EVENT
9.txt,KFOR,ORG
9.txt,7,CARDINAL
9.txt,8,CARDINAL
9.txt,Contract,ORG
9.txt,"24,762",MONEY
9.txt,"4,100",MONEY
9.txt,9,CARDINAL
9.txt,10,CARDINAL
9.txt,29,CARDINAL
9.txt,August 2002,DATE
9.txt,29 August 200 2,DATE
9.txt,29 August 2002,DATE
9.txt,12,CARDINAL
9.txt,4 September 2002,DATE
9.txt,"Air 
Movements",ORG
9.txt,3 September 2002,DATE
9.txt,13,CARDINAL
9.txt,justi fication memorandum,ORG
9.txt,ITF,ORG
9.txt,14,DATE
9.txt,15,CARDINAL
9.txt,"3 
 
16",DATE
9.txt,17,CARDINAL
91.txt,French,NORP
91.txt,U.S.,GPE
91.txt,UN Oil-for-food,ORG
91.txt,Iraq,GPE
91.txt,"June 29, 2015",DATE
91.txt,Washington,GPE
91.txt,Jean-David Levitte,PERSON
91.txt,Iraq Survey Group,ORG
91.txt,Levitte,PERSON
91.txt,the U.S. Congress,ORG
91.txt,National Security Agency,ORG
91.txt,NSA,ORG
91.txt,Top Secret,PERSON
91.txt,United States,GPE
91.txt,USA,GPE
91.txt,France,GPE
91.txt,UN,ORG
91.txt,Oil For Food,ORG
91.txt,"Saddam Hussein
Restraint",PERSON
91.txt,SECRET//COMINT//REL TO USA,ORG
91.txt,AUS,GPE
91.txt,NZL,ORG
91.txt,Release List,ORG
91.txt,"OFF
Date:2004
Organization:National Security Agency",ORG
91.txt,AUS,ORG
91.txt,today,DATE
91.txt,Iraqi,NORP
91.txt,Congress,ORG
91.txt,3,CARDINAL
91.txt,071948Z,DATE
